FID,BIORE_102,BIORE_103,BIORE_114,BIORE_116,BIORE_117,BIORE_118,BIORE_119,BIORE_121,BIORE_13,BIORE_132,BIORE_142,BIORE_147,BIORE_15,BIORE_16,BIORE_23,BIORE_26,BIORE_27,BIORE_29,BIORE_3,BIORE_4,geometry
560.0,,,,725083.412926793,,,,,,164831209.89003,,,,,,,,,20550265.0251147,,"POLYGON ((16097801.466087114 -1557152.39758464, 16105473.789548343 -1553006.6419044905, 16112871.156688083 -1557633.2775028313, 16112599.585853886 -1566411.3143986121, 16104923.042942788 -1570562.3238522059, 16097522.29073698 -1565930.0355883136, 16097801.466087114 -1557152.39758464))"
561.0,,,,,,,,,,93275106.4437939,,,,,,,,,,,"POLYGON ((16112871.156688087 -1557633.2775028313, 16120540.094454516 -1553480.6831650934, 16127941.669550436 -1558100.8720788942, 16127677.704478478 -1566879.2969106296, 16120004.558138713 -1571037.1519434731, 16112599.585853886 -1566411.3143986121, 16112871.156688087 -1557633.2775028313))"
562.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((16127941.669550436 -1558100.8720788942, 16135607.209516598 -1553941.4436646937, 16143012.981688444 -1558555.179555597, 16142756.623590272 -1567333.9813602876, 16135086.885948412 -1571498.6773545176, 16127677.704478478 -1566879.2969106296, 16127941.669550436 -1558100.8720788942))"
563.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((16143012.981688444 -1558555.179555597, 16150675.111762527 -1554388.9216741342, 16158085.070109047 -1558996.1982251264, 16157836.320161445 -1567775.366033131, 16150170.003330294 -1571946.898342683, 16142756.623590276 -1567333.9813602876, 16143012.981688444 -1558555.179555597))"
564.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((16158085.070109047 -1558996.1982251264, 16165743.77821303 -1554823.1155135953, 16173157.91181207 -1559423.9264291532, 16172916.77115703 -1568203.4492643701, 16165253.88723552 -1572381.8132150576, 16157836.320161445 -1567775.366033131, 16158085.070109047 -1558996.1982251264))"
565.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((16173157.91181207 -1559423.9264291532, 16180813.185881814 -1555244.0235526776, 16188231.483790431 -1559838.3625588648, 16187997.953535134 -1568618.2294389312, 16180338.514608212 -1572803.4203285128, 16172916.77115703 -1568203.4492643701, 16173157.91181207 -1559423.9264291532))"
566.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((16188231.483790431 -1559838.3625588648, 16195883.311775805 -1555651.6442104275, 16203305.763030345 -1560239.5050550287, 16203079.844247147 -1569019.704991507, 16195423.86238566 -1573211.7180897722, 16187997.953535134 -1568618.2294389312, 16188231.483790431 -1559838.3625588648))"
567.0,2982522.73650599,171779919.819534,,,,,,,1369298.17676621,,,,,,,,,,,,"POLYGON ((15985310.927538533 -1539966.354519572, 15993002.31731219 -1535873.773845828, 16000362.342528157 -1540546.0953201347, 16000034.267612288 -1549316.6473626688, 15992338.584364377 -1553414.4065406178, 15984975.270012919 -1548736.428169231, 15985310.927538533 -1539966.354519572))"
568.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((16000362.342528157 -1540546.0953201347, 16008050.44240995 -1536446.6518703895, 16015414.749663627 -1541112.5818069768, 16015094.258859258 -1549883.6013988152, 16007401.876194876 -1553988.2305104807, 16000034.267612288 -1549316.6473626688, 16000362.342528157 -1540546.0953201347))"
569.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((16015414.749663627 -1541112.5818069768, 16023099.547477376 -1537006.2799283369, 16030468.126072614 -1541665.8118662888, 16030155.220847005 -1550437.2881556267, 16022466.15096406 -1554548.7828182823, 16015094.258859258 -1549883.6013988152, 16015414.749663627 -1541112.5818069768))"
570.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((16030468.126072615 -1541665.8118662888, 16038149.60965491 -1537552.6559342635, 16045522.448873926 -1542205.7834329638, 16045217.130659822 -1550977.7055599426, 16037531.385743372 -1555096.061362334, 16030155.220847005 -1550437.2881556267, 16030468.126072615 -1541665.8118662888))"
571.0,,,,,,,,,,42438731.9139666,,,,,,,,,18146879.6788373,,"POLYGON ((16045522.448873926 -1542205.7834329638, 16053200.606074246 -1538085.7778514146, 16060577.695177715 -1542732.4944906742, 16060279.965373328 -1551504.8515875915, 16052597.557595441 -1555630.0640899767, 16045217.130659822 -1550977.7055599426, 16045522.448873926 -1542205.7834329638))"
572.0,,,,,,,,,,179056956.371871,,,,,,,,,5022205.37748586,,"POLYGON ((16060577.695177715 -1542732.4944906742, 16068252.513858529 -1538605.6436917484, 16075633.84208569 -1543245.9430719425, 16075343.702054666 -1552018.7242634164, 16067664.643574327 -1556150.7889976476, 16060279.965373328 -1551504.8515875915, 16060577.695177715 -1542732.4944906742))"
573.0,,,,,,,,,,131784353.735682,,,,,,,,,,,"POLYGON ((16075633.84208569 -1543245.9430719425, 16083305.310122583 -1539112.2515160022, 16090690.866691314 -1543746.1272581778, 16090408.317762725 -1552519.3216613554, 16082732.620725714 -1556658.2341309343, 16075343.702054666 -1552018.7242634164, 16075633.84208569 -1543245.9430719425))"
574.0,,,,,,,,,,26085129.871137,,,,,,,,,,,"POLYGON ((16090690.866691314 -1543746.1272581778, 16098358.971973099 -1539605.5994337352, 16105748.74608002 -1544233.0451797424, 16105473.789548343 -1553006.6419044905, 16097801.466087114 -1557152.39758464, 16090408.317762725 -1552519.3216613554, 16090690.866691314 -1543746.1272581778))"
575.0,,,,,,,,,,46383052.032733,,,,,,,,,,,"POLYGON ((16105748.74608002 -1544233.0451797424, 16113413.476508858 -1540085.6856033958, 16120807.45732943 -1544706.6950160086, 16120540.094454516 -1553480.6831650934, 16112871.156688087 -1557633.2775028313, 16105473.789548343 -1553006.6419044905, 16105748.74608002 -1544233.0451797424))"
576.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((16120807.45732943 -1544706.6950160086, 16128468.800820924 -1540552.5082323754, 16135866.977509536 -1545167.0749954116, 16135607.209516598 -1553941.4436646937, 16127941.669550436 -1558100.8720788942, 16120540.094454516 -1553480.6831650934, 16120807.45732943 -1544706.6950160086))"
577.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((16135866.977509536 -1545167.0749954116, 16143524.921992864 -1541006.0655770442, 16150927.283682935 -1545614.1833954973, 16150675.111762527 -1554388.9216741342, 16143012.981688444 -1558555.179555597, 16135607.209516598 -1553941.4436646937, 16135866.977509536 -1545167.0749954116))"
578.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((16150927.283682935 -1545614.1833954973, 16158581.817100959 -1541446.3559428323, 16165988.352905018 -1546048.0185429791, 16165743.77821303 -1554823.1155135953, 16158085.070109047 -1558996.1982251264, 16150675.111762527 -1554388.9216741342, 16150927.283682935 -1545614.1833954973))"
579.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((16165988.352905018 -1546048.0185429791, 16173639.463214394 -1541873.3776842477, 16181050.162224198 -1546468.5788137713, 16180813.185881814 -1555244.0235526776, 16173157.91181207 -1559423.9264291532, 16165743.77821303 -1554823.1155135953, 16165988.352905018 -1546048.0185429791))"
580.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((16181050.162224198 -1546468.5788137713, 16188697.837395493 -1542287.1292049477, 16196112.688682105 -1546875.862633065, 16195883.311775805 -1555651.6442104275, 16188231.483790431 -1559838.3625588648, 16180813.185881814 -1555244.0235526776, 16181050.162224198 -1546468.5788137713))"
581.0,,49435805.429293,,,,,,,1140083.83354509,,,,,,,,,,,,"POLYGON ((15993333.682122543 -1527107.6464105651, 16001017.500712616 -1523013.3628930151, 16008374.235284988 -1527680.0538590073, 16008050.44240995 -1536446.6518703895, 16000362.342528157 -1540546.0953201293, 15993002.31731219 -1535873.773845828, 15993333.682122543 -1527107.6464105651))"
582.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((16008374.235284988 -1527680.0538590073, 16016054.762485968 -1523578.9190172933, 16023415.766937071 -1528239.2221335755, 16023099.547477376 -1537006.2799283369, 16015414.749663627 -1541112.5818069743, 16008050.44240995 -1536446.6518703895, 16008374.235284988 -1527680.0538590073))"
583.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((16023415.766937071 -1528239.2221335755, 16031092.990607169 -1524131.2403076845, 16038458.25425363 -1528785.149156961, 16038149.60965491 -1537552.6559342635, 16030468.126072615 -1541665.8118662862, 16023099.547477376 -1537006.2799283369, 16023415.766937071 -1528239.2221335755))"
584.0,,,,,,,,,,118193266.621064,,,,,,,,,24169034.0329566,,"POLYGON ((16038458.25425363 -1528785.149156961, 16046132.162263848 -1524670.3247151023, 16053501.674400784 -1529317.8329003265, 16053200.606074246 -1538085.7778514146, 16045522.448873926 -1542205.7834329612, 16038149.60965491 -1537552.6559342635, 16038458.25425363 -1528785.149156961))"
585.0,,,,,,,,,,186000806.661443,,,,,,,,,,,"POLYGON ((16053501.674400784 -1529317.8329003265, 16061172.25463503 -1525196.1702388618, 16068546.004536124 -1529837.2713833556, 16068252.513858529 -1538605.6436917484, 16060577.695177715 -1542732.4944906707, 16053200.606074246 -1538085.7778514146, 16053501.674400784 -1529317.8329003265))"
586.0,,,,,,,,,,134175923.340131,,,,,,,,,,,"POLYGON ((16068546.004536124 -1529837.2713833556, 16076213.244891325 -1525708.7749267393, 16083591.221808936 -1530343.4626743118, 16083305.310122583 -1539112.2515160022, 16075633.84208569 -1543245.9430719397, 16068252.513858529 -1538605.6436917484, 16068546.004536124 -1529837.2713833556))"
587.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((16083591.221808936 -1530343.4626743118, 16091255.11019515 -1526208.1368750224, 16098637.303360399 -1530836.4048901093, 16098358.971973099 -1539605.5994337352, 16090690.866691314 -1543746.1272581725, 16083305.310122583 -1539112.2515160022, 16083591.221808936 -1530343.4626743118))"
588.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((16098637.303360399 -1530836.4048901093, 16106297.827700937 -1526694.2542285777, 16113684.226323793 -1531316.0961963465, 16113413.476508858 -1540085.6856033958, 16105748.74608002 -1544233.0451797396, 16098358.971973099 -1539605.5994337352, 16098637.303360399 -1530836.4048901093))"
589.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((16113684.226323793 -1531316.0961963465, 16121341.374555325 -1527167.1251808943, 16128731.96782471 -1531782.534807372, 16128468.800820924 -1540552.5082323754, 16120807.45732943 -1544706.6950160048, 16113413.476508858 -1540085.6856033958, 16113684.226323793 -1531316.0961963465))"
590.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((16128731.96782471 -1531782.534807372, 16136385.72789738 -1527626.7479741452, 16143780.504981268 -1532235.7189863424, 16143524.921992864 -1541006.0655770442, 16135866.977509536 -1545167.074995408, 16128468.800820924 -1540552.5082323754, 16128731.96782471 -1531782.534807372))"
591.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((16143780.504981268 -1532235.7189863424, 16151430.864858802 -1528073.1208992368, 16158829.814904295 -1532675.6470452647, 16158581.817100959 -1541446.3559428323, 16150927.283682935 -1545614.1833954945, 16143524.921992864 -1541006.0655770442, 16143780.504981268 -1532235.7189863424))"
592.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((16158829.814904295 -1532675.6470452647, 16166476.762564128 -1528506.2422958517, 16173879.874697568 -1533102.3173450422, 16173639.463214394 -1541873.3776842477, 16165988.352905018 -1546048.0185429729, 16158581.817100959 -1541446.3559428323, 16158829.814904295 -1532675.6470452647))"
593.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((16173879.874697568 -1533102.3173450422, 16181523.398130946 -1528926.1105525082, 16188930.661458 -1533515.7282955328, 16188697.837395493 -1542287.1292049477, 16181050.162224198 -1546468.5788137678, 16173639.463214394 -1541873.3776842477, 16173879.874697568 -1533102.3173450422))"
594.0,19960366.3094664,123049929.475407,,,,,,,935810.084337836,,,,,,,,,,,,"POLYGON ((15986315.872138254 -1513672.8329364154, 15993995.41094015 -1509583.6837081283, 16001344.58497936 -1514251.148241829, 16001017.500712616 -1523013.3628930126, 15993333.682122543 -1527107.6464105651, 15985981.228090668 -1522434.5740322766, 15986315.872138254 -1513672.8329364154))"
595.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((16001344.584979363 -1514251.148241829, 16009020.843036782 -1510155.1547767092, 16016374.285479164 -1514816.241544657, 16016054.762485968 -1523578.9190172905, 16008374.235284988 -1527680.0538590073, 16001017.50071262 -1523013.3628930126, 16001344.584979363 -1514251.148241829))"
596.0,,,,,,,,,,1498579.01656452,,,,,,,,,,,"POLYGON ((16016374.285479164 -1514816.241544657, 16024047.250671918 -1510713.4081473937, 16031404.950868394 -1515368.1107556287, 16031092.990607169 -1524131.2403076817, 16023415.766937071 -1528239.2221335755, 16016054.762485968 -1523578.9190172905, 16016374.285479164 -1514816.241544657))"
597.0,,,,,,,,,,106418984.423211,,,,,,,,,31543879.0815874,,"POLYGON ((16031404.950868394 -1515368.1107556287, 16039074.61108899 -1511258.4417589975, 16046436.558368994 -1515906.7538336313, 16046132.162263848 -1524670.3247150995, 16038458.25425363 -1528785.149156961, 16031092.990607169 -1524131.2403076817, 16031404.950868394 -1515368.1107556287))"
598.0,,,,,,,,,,185948728.260755,,,,,,,,,,,"POLYGON ((16046436.558368994 -1515906.7538336313, 16054102.90152275 -1511790.2535984337, 16061469.08519431 -1516432.16878576, 16061172.25463503 -1525196.1702388583, 16053501.674400784 -1529317.8329003265, 16046132.162263848 -1524670.3247150995, 16046436.558368994 -1515906.7538336313))"
599.0,,,,,,,,,,105455441.778366,,,,,,,,,,,"POLYGON ((16061469.08519431 -1516432.16878576, 16069132.099199476 -1512308.8417007595, 16076502.50854931 -1516944.3536673768, 16076213.244891325 -1525708.7749267367, 16068546.004536124 -1529837.2713833556, 16061172.25463503 -1525196.1702388583, 16061469.08519431 -1516432.16878576))"
600.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((16076502.50854931 -1516944.3536673768, 16084162.181337174 -1512814.2041492378, 16091536.805630783 -1517443.3065821757, 16091255.11019515 -1526208.1368750196, 16083591.221808936 -1530343.4626743118, 16076213.244891325 -1525708.7749267367, 16076502.50854931 -1516944.3536673768))"
601.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((16091536.805630783 -1517443.3065821757, 16099193.12514579 -1513306.3390753912, 16106571.953627544 -1517929.0256822396, 16106297.827700937 -1526694.2542285742, 16098637.303360399 -1530836.4048901093, 16091255.11019515 -1526208.1368750196, 16091536.805630783 -1517443.3065821757))"
602.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((16106571.953627544 -1517929.0256822396, 16114224.907827402 -1513785.2446590676, 16121607.929720648 -1518401.5091680817, 16121341.374555325 -1527167.1251808906, 16113684.226323793 -1531316.0961963465, 16106297.827700937 -1526694.2542285742, 16106571.953627544 -1517929.0256822396))"
603.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((16121607.929720648 -1518401.5091680817, 16129257.50657645 -1514250.91912847, 16136644.711083595 -1518860.7552887104, 16136385.72789738 -1527626.7479741417, 16128731.96782471 -1531782.534807372, 16121341.374555325 -1527167.1251808906, 16121607.929720648 -1518401.5091680817))"
604.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((16136644.711083595 -1518860.7552887104, 16144290.898579918 -1514703.3607602431, 16151682.274882525 -1519306.7623416767, 16151430.864858802 -1528073.1208992342, 16143780.504981268 -1532235.7189863424, 16136385.72789738 -1527626.7479741417, 16136644.711083595 -1518860.7552887104))"
605.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((16151682.274882525 -1519306.7623416767, 16159325.061017565 -1515142.5678794887, 16166720.598276451 -1519739.5286731243, 16166476.762564128 -1528506.2422958482, 16158829.814904295 -1532675.6470452647, 16151430.864858802 -1528073.1208992342, 16151682.274882525 -1519306.7623416767))"
606.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((16166720.598276451 -1519739.5286731243, 16174359.971062109 -1515568.538859838, 16181759.65841744 -1520159.05267783, 16181523.398130946 -1528926.1105525054, 16173879.874697568 -1533102.3173450422, 16166476.762564128 -1528506.2422958482, 16166720.598276451 -1519739.5286731243))"
607.0,,5787469.50730801,,,,,,,7090722.4589799,,,,,,,,,,,,"POLYGON ((15994325.77595397 -1500825.8142572667, 16001997.766349725 -1496734.9365945822, 16009343.65889725 -1501396.8195138895, 16009020.843036782 -1510155.1547767092, 16001344.584979363 -1514251.148241829, 15993995.41094015 -1509583.6837081283, 15994325.77595397 -1500825.8142572667))"
608.0,,,,,,,,,,1539901.23534012,,,,,,,,,,,"POLYGON ((16009343.65889725 -1501396.8195138895, 16017012.367060313 -1497299.1089538767, 16024362.515907917 -1501954.6177560368, 16024047.250671918 -1510713.4081473937, 16016374.285479164 -1514816.241544657, 16009020.843036782 -1510155.1547767092, 16009343.65889725 -1501396.8195138895))"
609.0,,,,,,,,,,160944024.043852,,,,,,,,,16367600.7348738,,"POLYGON ((16024362.515907917 -1501954.6177560368, 16032027.92975228 -1497850.0785962632, 16039382.324263597 -1502499.2069305566, 16039074.61108899 -1511258.4417589975, 16031404.950868394 -1515368.1107556287, 16024047.250671918 -1510713.4081473937, 16024362.515907917 -1501954.6177560368))"
610.0,,,,,,,,,,185863373.948453,,,,,,,,,,,"POLYGON ((16039382.324263597 -1502499.2069305566, 16047044.431715967 -1498387.843496488, 16054403.061233252 -1503030.585032196, 16054102.90152275 -1511790.2535984337, 16046436.558368994 -1515906.7538336313, 16039074.61108899 -1511258.4417589975, 16039382.324263597 -1502499.2069305566))"
611.0,,,,,,,,,,40712353.4863701,,,,,,,,,,,"POLYGON ((16054403.061233252 -1503030.585032196, 16062061.850233188 -1498912.401677126, 16069424.7040774 -1503548.7501036609, 16069132.099199476 -1512308.8417007595, 16061469.08519431 -1516432.16878576, 16054102.90152275 -1511790.2535984337, 16054403.061233252 -1503030.585032196))"
612.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((16069424.7040774 -1503548.7501036609, 16077080.162577394 -1499423.7512086567, 16084447.230048308 -1504053.7002356714, 16084162.181337174 -1512814.2041492378, 16076502.50854931 -1516944.3536673768, 16069132.099199478 -1512308.8417007595, 16069424.7040774 -1503548.7501036609))"
613.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((16084447.230048308 -1504053.7002356714, 16092099.34601392 -1499921.8902095116, 16099470.616390197 -1504545.4335670318, 16099193.12514579 -1513306.3390753912, 16091536.805630783 -1517443.3065821757, 16084162.181337178 -1512814.2041492378, 16084447.230048308 -1504053.7002356714))"
614.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((16099470.616390197 -1504545.4335670318, 16107119.377800152 -1500406.816846123, 16114494.840339445 -1505023.9482846668, 16114224.907827402 -1513785.2446590676, 16106571.953627544 -1517929.0256822396, 16099193.12514579 -1513306.3390753912, 16099470.616390197 -1504545.4335670318))"
615.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((16114494.840339445 -1505023.9482846668, 16122140.235185761 -1500878.5293329926, 16129519.879124803 -1505489.2426236821, 16129257.50657645 -1514250.91912847, 16121607.929720648 -1518401.5091680817, 16114224.907827402 -1513785.2446590676, 16114494.840339445 -1505023.9482846668))"
616.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((16129519.879124803 -1505489.2426236821, 16137161.895412905 -1501337.025932731, 16144545.709967602 -1505941.3148674276, 16144290.898579918 -1514703.3607602431, 16136644.711083595 -1518860.7552887104, 16129257.50657645 -1514250.91912847, 16129519.879124803 -1505489.2426236821))"
